,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
6235,896055108,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,70,70,7,2,7.0,5,1,5,-4.13122721749696,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://www.jacksonprogress-argus.com/news/business/how-did-carlos-ghosn-escape-from-japan-without-any-of/article_8fc8d4e0-f7b6-5e45-b466-f28fe310cc07.html
6236,896055109,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,FRACVL,FRENCH,FRA,,,,,CVL,,,0,173,173,17,4,-5.0,8,1,8,-3.28125,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,1,France,FR,FR,46.0,2.0,FR,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6237,896055110,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,FRACVL,FRANCE,FRA,,,,,CVL,,,0,173,173,17,4,-5.0,2,1,2,-3.28125,1,Turkey,TU,TU,39.059012,34.911546,TU,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Turkey,TU,TU,39.059012,34.911546,TU,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6238,896055111,19200101,192001,1920,1920.0027,JPN,JAPANESE,JPN,,,,,,,,GOV,REGULATOR,,,,,,GOV,,,0,10,10,1,1,0.0,4,2,4,-3.77966243315508,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Brazil,BR,BR,-10.0,-55.0,BR,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6239,896055112,19200101,192001,1920,1920.0027,JPN,JAPANESE,JPN,,,,,,,,GOV,REGULATOR,,,,,,GOV,,,0,20,20,2,1,3.0,4,2,4,-3.77966243315508,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Brazil,BR,BR,-10.0,-55.0,BR,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6240,896055113,19200101,192001,1920,1920.0027,JPN,JAPANESE,JPN,,,,,,,,GOV,REGULATOR,,,,,,GOV,,,0,172,172,17,4,-5.0,4,2,4,-3.77966243315508,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Brazil,BR,BR,-10.0,-55.0,BR,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6241,896055114,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,JPNJUD,JAPAN,JPN,,,,,JUD,,,1,20,20,2,1,3.0,2,1,2,-4.13122721749696,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,1,France,FR,FR,46.0,2.0,FR,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://www.jacksonprogress-argus.com/news/business/how-did-carlos-ghosn-escape-from-japan-without-any-of/article_8fc8d4e0-f7b6-5e45-b466-f28fe310cc07.html
6242,896055115,19200101,192001,1920,1920.0027,JPN,JAPANESE,JPN,,,,,,,,JPNJUD,JAPAN,JPN,,,,,JUD,,,1,36,36,3,1,4.0,5,4,5,-6.13499775716147,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://www.yahoo.com/lifestyle/ousted-renault-nissan-boss-carlos-214600971.html
6243,896055116,19200101,192001,1920,1920.0027,JPN,JAPANESE,JPN,,,,,,,,JPNJUD,JAPAN,JPN,,,,,JUD,,,1,181,181,18,4,-9.0,5,3,5,-5.46602550752475,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://www.yahoo.com/lifestyle/ousted-renault-nissan-boss-carlos-214600971.html
6244,896055117,19200101,192001,1920,1920.0027,JPN,JAPANESE,JPN,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,1,10,10,1,1,0.0,4,1,4,-3.28125,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6245,896055118,19200101,192001,1920,1920.0027,JPN,TOKYO,JPN,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,40,40,4,1,1.0,108,47,108,-4.51174181040172,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6246,896055119,19200101,192001,1920,1920.0027,JPN,TOKYO,JPN,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,40,40,4,1,1.0,2,1,2,-3.28125,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6247,896055120,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,42,42,4,1,1.9,2,1,2,-4.13122721749696,4,"Osaka, Osaka, Japan",JA,JA32,34.6667,135.5,-240905,4,"Osaka, Osaka, Japan",JA,JA32,34.6667,135.5,-240905,4,"Osaka, Osaka, Japan",JA,JA32,34.6667,135.5,-240905,20200101,https://www.jacksonprogress-argus.com/news/business/how-did-carlos-ghosn-escape-from-japan-without-any-of/article_8fc8d4e0-f7b6-5e45-b466-f28fe310cc07.html
6248,896055121,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,42,42,4,1,1.9,2,1,2,-4.13122721749696,4,"Osaka, Osaka, Japan",JA,JA32,34.6667,135.5,-240905,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://www.jacksonprogress-argus.com/news/business/how-did-carlos-ghosn-escape-from-japan-without-any-of/article_8fc8d4e0-f7b6-5e45-b466-f28fe310cc07.html
6249,896055122,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,42,42,4,1,1.9,6,2,6,-6.299211300027539,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,1,France,FR,FR,46.0,2.0,FR,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://www.yahoo.com/lifestyle/ousted-renault-nissan-boss-carlos-214600971.html
6250,896055123,19200101,192001,1920,1920.0027,JPN,TOKYO,JPN,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,84,84,8,2,7.0,4,1,4,-3.28125,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6251,896055124,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,90,90,9,2,-2.0,4,1,4,-4.9382716049382696,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://in.news.yahoo.com/explained-why-carlos-ghosn-escape-175007327.html
6252,896055125,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,90,90,9,2,-2.0,1,1,1,-4.9382716049382696,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://in.news.yahoo.com/explained-why-carlos-ghosn-escape-175007327.html
6253,896055126,19200101,192001,1920,1920.0027,JPN,JAPANESE,JPN,,,,,,,,TWNLEG,TAIWAN,TWN,,,,,LEG,,,0,32,32,3,1,4.5,2,1,2,-0.37693177534865996,4,"Osaka, Osaka, Japan",JA,JA32,34.6667,135.5,-240905,1,Taiwan,TW,TW,24.0,121.0,TW,4,"Osaka, Osaka, Japan",JA,JA32,34.6667,135.5,-240905,20200101,https://finance.yahoo.com/news/inside-osaka-conference-where-crypto-162053742.html
6254,896055127,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,0,13,13,1,1,0.4,23,8,23,-4.6942126638846,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://www.yahoo.com/lifestyle/ousted-renault-nissan-boss-carlos-214600971.html
6255,896055128,19200101,192001,1920,1920.0027,JPN,JAPAN,JPN,,,,,,,,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,0,13,13,1,1,0.4,3,2,3,-5.95637624257821,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://www.yahoo.com/lifestyle/ousted-renault-nissan-boss-carlos-214600971.html
6256,896055129,19200101,192001,1920,1920.0027,JPNBUS,JAPAN,JPN,,,,,BUS,,,LBN,LEBANON,LBN,,,,,,,,1,42,42,4,1,1.9,4,1,4,-5.99613152804642,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://www.yahoo.com/lifestyle/ousted-renault-nissan-boss-carlos-214600971.html
6257,896055130,19200101,192001,1920,1920.0027,JPNJUD,JAPAN,JPN,,,,,JUD,,,,,,,,,,,,,0,12,12,1,1,-0.4,54,13,54,-4.92707323617146,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,0,,,,,,,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6258,896055131,19200101,192001,1920,1920.0027,JPNJUD,JAPAN,JPN,,,,,JUD,,,,,,,,,,,,,1,181,181,18,4,-9.0,11,5,11,-5.92216154297946,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,0,,,,,,,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://www.yahoo.com/lifestyle/ousted-renault-nissan-boss-carlos-214600971.html
6259,896055132,19200101,192001,1920,1920.0027,JPNJUD,JAPAN,JPN,,,,,JUD,,,JPN,JAPANESE,JPN,,,,,,,,1,10,10,1,1,0.0,2,2,2,-4.15679231199851,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20200101,https://tucson.com/news/world/a-daring-escape-ex-nissan-chief-flees-japan-ahead-of/article_f7f7312b-b2ac-5fd4-b137-025cc63d6177.html
6260,896055133,19200101,192001,1920,1920.0027,JPNJUD,JAPAN,JPN,,,,,JUD,,,JPN,JAPANESE,JPN,,,,,,,,1,20,20,2,1,3.0,2,1,2,-4.13122721749696,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://www.jacksonprogress-argus.com/news/business/how-did-carlos-ghosn-escape-from-japan-without-any-of/article_8fc8d4e0-f7b6-5e45-b466-f28fe310cc07.html
6261,896055134,19200101,192001,1920,1920.0027,JPNJUD,JAPAN,JPN,,,,,JUD,,,JPN,JAPANESE,JPN,,,,,,,,1,36,36,3,1,4.0,5,4,5,-6.13499775716147,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://www.yahoo.com/lifestyle/ousted-renault-nissan-boss-carlos-214600971.html
6262,896055135,19200101,192001,1920,1920.0027,JPNJUD,JAPAN,JPN,,,,,JUD,,,JPN,JAPANESE,JPN,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-4.13122721749696,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://www.jacksonprogress-argus.com/news/business/how-did-carlos-ghosn-escape-from-japan-without-any-of/article_8fc8d4e0-f7b6-5e45-b466-f28fe310cc07.html
6263,896055136,19200101,192001,1920,1920.0027,JPNLEG,JAPANESE,JPN,,,,,LEG,,,,,,,,,,,,,0,32,32,3,1,4.5,3,1,3,-0.37693177534865996,4,"Osaka, Osaka, Japan",JA,JA32,34.6667,135.5,-240905,0,,,,,,,4,"Osaka, Osaka, Japan",JA,JA32,34.6667,135.5,-240905,20200101,https://finance.yahoo.com/news/inside-osaka-conference-where-crypto-162053742.html
6264,896055137,19200101,192001,1920,1920.0027,JPNMED,JAPANESE,JPN,,,,,MED,,,JUD,PROSECUTOR,,,,,,JUD,,,1,10,10,1,1,0.0,6,1,6,-3.28125,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6265,896055138,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,0,10,10,1,1,0.0,2,1,2,-3.8604305864884902,4,"Grand River, Nova Scotia, Canada",CA,CA07,45.6333,-60.6667,-565500,0,,,,,,,4,"Grand River, Nova Scotia, Canada",CA,CA07,45.6333,-60.6667,-565500,20200101,https://kitchener.ctvnews.ca/decade-in-review-here-s-a-look-at-the-top-stories-of-the-last-decade-1.4749107
6266,896055139,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,0,10,10,1,1,0.0,3,1,3,-3.8604305864884902,4,"Waterloo, Ontario, Canada",CA,CA08,43.4667,-80.5333,-575624,0,,,,,,,4,"Waterloo, Ontario, Canada",CA,CA08,43.4667,-80.5333,-575624,20200101,https://kitchener.ctvnews.ca/decade-in-review-here-s-a-look-at-the-top-stories-of-the-last-decade-1.4749107
6267,896055140,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,1,10,10,1,1,0.0,24,6,24,-5.7085894115339695,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,0,,,,,,,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://www.yahoo.com/lifestyle/ousted-renault-nissan-boss-carlos-214600971.html
6268,896055141,19200101,192001,1920,1920.0027,JUD,COUNSEL,,,,,,JUD,,,,,,,,,,,,,1,10,10,1,1,0.0,40,5,32,-2.08096168267944,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200101,https://victorygirlsblog.com/incomplete-impeachment-homework-is-democrat-problem/
6269,896055142,19200101,192001,1920,1920.0027,JUD,APPEALS COURT,,,,,,JUD,,,,,,,,,,,,,0,10,10,1,1,0.0,6,1,6,-4.52729693741678,1,Ukraine,UP,UP,49.0,32.0,UP,0,,,,,,,1,Ukraine,UP,UP,49.0,32.0,UP,20200101,https://victorygirlsblog.com/incomplete-impeachment-homework-is-democrat-problem/
6270,896055143,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,1,12,12,1,1,-0.4,35,3,35,-3.6142233939051605,0,,,,,,,0,,,,,,,0,,,,,,,20200101,https://nypost.com/2019/12/31/nycha-falls-behind-on-lead-sweep-of-public-housing-apartments/
6271,896055144,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,0,20,20,2,1,3.0,1,1,1,-3.28125,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,0,,,,,,,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20200101,https://cheddar.com/media/ex-nissan-boss-ghosn-in-lebanon-left-japan-over-injustice
6272,896055145,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,1,20,20,2,1,3.0,8,2,8,-3.29953457446809,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200101,http://www.mvariety.com/index.php/cnmi-local/73-local/616-7-workers-want-ipi-to-pay-attorney-s-fees-and-costs
6273,896055146,19200101,192001,1920,1920.0027,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,1,36,36,3,1,4.0,6,1,6,-11.184210526315802,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,0,,,,,,,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,20200101,https://www.timesunion.com/news/crime/article/Prosecutor-charged-with-interfering-with-police-14941779.php
6274,896055147,19200101,192001,1920,1920.0027,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,0,43,43,4,1,2.8,30,5,30,-2.27254367088939,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,0,,,,,,,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,20200101,https://kvia.com/news/us-world/2019/12/31/a-teen-whose-teachers-were-sending-him-schoolwork-in-ice-detention-just-won-his-asylum-case/
6275,896055148,19200101,192001,1920,1920.0027,JUD,SUPREME COURT,,,,,,JUD,,,,,,,,,,,,,0,51,51,5,1,3.4,9,2,9,-1.8095122585734098,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,0,,,,,,,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20200101,https://www.amren.com/news/2019/12/voter-purges-how-a-controversial-tactic-could-help-republicans-win-in-2020/
6276,896055149,19200101,192001,1920,1920.0027,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,1,75,75,7,2,7.0,5,1,5,-4.37828371278458,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,0,,,,,,,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,20200101,https://www.abcactionnews.com/news/national/student-who-received-schoolwork-from-teachers-while-in-ice-detainment-granted-asylum
6277,896055150,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,1,90,90,9,2,-2.0,30,3,30,-6.88693317994439,2,"Arizona, United States",US,USAZ,33.7712,-111.38799999999999,AZ,0,,,,,,,2,"Arizona, United States",US,USAZ,33.7712,-111.38799999999999,AZ,20200101,https://www.houstonchronicle.com/news/article/Lawyers-want-state-to-cover-costs-of-monitoring-14941989.php
6278,896055151,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,,,,,,,,,,,0,111,111,11,3,-2.0,5,1,5,-2.17983651226158,1,France,FR,FR,46.0,2.0,FR,0,,,,,,,1,France,FR,FR,46.0,2.0,FR,20200101,https://kvia.com/lifestyle/entertainment/2019/12/31/court-rules-against-marc-veyrat-in-michelin-cheddar-gate-souffle-case/
6279,896055152,19200101,192001,1920,1920.0027,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,1,120,120,12,3,-4.0,3,1,3,-3.5714285714285694,4,"Manigod, RhôAlpes, France",FR,FRB9,45.8601,6.36899,-1449209,0,,,,,,,4,"Manigod, RhôAlpes, France",FR,FRB9,45.8601,6.36899,-1449209,20200101,https://www.thetimes.co.uk/edition/world/hard-cheese-top-chef-marc-veyrat-loses-battle-over-michelin-star-9qbgtc8pk
6280,896055153,19200101,192001,1920,1920.0027,JUD,PROSECUTOR,,,,,,JUD,,,,,,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-11.386138613861402,4,"Busan, Pusan-gwangyoksi, South Korea",KS,KS10,35.1028,129.04,-713900,0,,,,,,,4,"Busan, Pusan-gwangyoksi, South Korea",KS,KS10,35.1028,129.04,-713900,20200101,https://www.houstonchronicle.com/news/crime/article/SKorean-prosecutors-indict-Moon-s-key-ally-over-14941010.php
6281,896055154,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,COP,POLICE,,,,,,COP,,,1,15,15,1,1,0.0,120,19,120,-6.7340963016688296,3,"Westchester County, New York, United States",US,USNY,41.1168,-73.7996,974157,3,"Westchester County, New York, United States",US,USNY,41.1168,-73.7996,974157,3,"Westchester County, New York, United States",US,USNY,41.1168,-73.7996,974157,20200101,https://www.mysanantonio.com/news/crime/article/Lawyers-Robert-Durst-wrote-note-about-location-14942264.php
6282,896055155,19200101,192001,1920,1920.0027,JUD,JUDGE,,,,,,JUD,,,EDU,STUDENT,,,,,,EDU,,,1,75,75,7,2,7.0,26,5,26,-3.4785283437865697,1,Guatemala,GT,GT,15.5,-90.25,GT,1,Guatemala,GT,GT,15.5,-90.25,GT,1,Guatemala,GT,GT,15.5,-90.25,GT,20200101,https://www.theeagle.com/news/national/judge-grants-asylum-to-student-from-guatemala-detained-by-ice/article_3a985df1-d8e6-5667-96a3-039b00c50a72.html
6283,896055156,19200101,192001,1920,1920.0027,JUD,JUDGE,,,,,,JUD,,,EDU,STUDENT,,,,,,EDU,,,1,75,75,7,2,7.0,24,4,24,-3.94922425952045,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,20200101,https://www.theeagle.com/news/national/judge-grants-asylum-to-student-from-guatemala-detained-by-ice/article_3a985df1-d8e6-5667-96a3-039b00c50a72.html
6284,896055157,19200101,192001,1920,1920.0027,JUD,JUDGE,,,,,,JUD,,,EDU,SCHOLAR,,,,,,EDU,,,1,110,110,11,3,-2.0,20,2,20,-6.85483870967742,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,20200101,https://www.sfchronicle.com/news/crime/article/Judge-dismisses-suit-against-counselors-in-14941602.php
6285,896055158,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,ESP,SPAIN,ESP,,,,,,,,0,100,100,10,3,-5.0,1,1,1,-3.6958817317845805,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20200101,https://www.thesun.co.uk/news/10644016/lawyer-brit-witness-costa-del-sol/
6286,896055159,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,ESP,SPAIN,ESP,,,,,,,,0,100,100,10,3,-5.0,1,1,1,-3.6958817317845805,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"Fuengirola, AndalucíSP, Spain",SP,SP51,36.5433,-4.6269,-383095,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20200101,https://www.thesun.co.uk/news/10644016/lawyer-brit-witness-costa-del-sol/
6287,896055160,19200101,192001,1920,1920.0027,JUD,LAWYER,,,,,,JUD,,,ESP,SPAIN,ESP,,,,,,,,0,100,100,10,3,-5.0,4,1,4,-3.6958817317845805,4,"Fuengirola, AndalucíSP, Spain",SP,SP51,36.5433,-4.6269,-383095,4,"Fuengirola, AndalucíSP, Spain",SP,SP51,36.5433,-4.6269,-383095,4,"Fuengirola, AndalucíSP, Spain",SP,SP51,36.5433,-4.6269,-383095,20200101,https://www.thesun.co.uk/news/10644016/lawyer-brit-witness-costa-del-sol/
6288,896055161,19200101,192001,1920,1920.0027,JUD,JUDGE,,,,,,JUD,,,FRA,PARIS,FRA,,,,,,,,1,120,120,12,3,-4.0,4,1,4,-3.5714285714285694,4,"Manigod, RhôAlpes, France",FR,FRB9,45.8601,6.36899,-1449209,4,"Manigod, RhôAlpes, France",FR,FRB9,45.8601,6.36899,-1449209,4,"Manigod, RhôAlpes, France",FR,FRB9,45.8601,6.36899,-1449209,20200101,https://www.thetimes.co.uk/edition/world/hard-cheese-top-chef-marc-veyrat-loses-battle-over-michelin-star-9qbgtc8pk
6289,896055162,19200101,192001,1920,1920.0027,JUD,JUDGE,,,,,,JUD,,,FRA,FRANCE,FRA,,,,,,,,1,120,120,12,3,-4.0,3,1,3,-3.5714285714285694,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,20200101,https://www.thetimes.co.uk/edition/world/hard-cheese-top-chef-marc-veyrat-loses-battle-over-michelin-star-9qbgtc8pk
6290,896055163,19200101,192001,1920,1920.0027,JUD,COUNSEL,,,,,,JUD,,,INT,FOREIGN NATIONAL,,,,,,INT,,,1,10,10,1,1,0.0,2,2,2,-5.675621607352049,4,"Camp Crame, Quezon City, Philippines",RP,RPF2,14.6069,121.054,-2419768,4,"Camp Crame, Quezon City, Philippines",RP,RPF2,14.6069,121.054,-2419768,4,"Camp Crame, Quezon City, Philippines",RP,RPF2,14.6069,121.054,-2419768,20200101,http://www.canadianinquirer.net/2019/12/31/palace-to-durbin-balikbayans-not-covered-by-visa-restrictions/
