,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
5586,909349843,20200301,202003,2020,2020.1671,TUR,TURKISH,TUR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,20,20,2,1,3.0,1,1,1,-4.22018348623853,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,20200301,https://www.unian.info/world/10896143-russia-should-stay-out-of-turkey-s-fight-against-assad-regime-erdogan-tells-putin-media.html
5587,909349844,20200301,202003,2020,2020.1671,TUR,TURKISH,TUR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,42,42,4,1,1.9,1,1,1,-4.22018348623853,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,20200301,https://www.unian.info/world/10896143-russia-should-stay-out-of-turkey-s-fight-against-assad-regime-erdogan-tells-putin-media.html
5588,909349845,20200301,202003,2020,2020.1671,TUR,TURKISH,TUR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,42,42,4,1,1.9,1,1,1,-4.22018348623853,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,20200301,https://www.unian.info/world/10896143-russia-should-stay-out-of-turkey-s-fight-against-assad-regime-erdogan-tells-putin-media.html
5589,909349846,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,46,46,4,1,7.0,12,4,12,-6.11091438384143,1,Turkey,TU,TU,39.059012,34.911546,TU,1,Russia,RS,RS,60.0,100.0,RS,1,Turkey,TU,TU,39.059012,34.911546,TU,20200301,http://www.lawrentian.com/archives/1016449
5590,909349847,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,46,46,4,1,7.0,2,1,2,-6.59898477157361,1,Turkey,TU,TU,39.059012,34.911546,TU,1,Turkey,TU,TU,39.059012,34.911546,TU,4,"Aleppo, ?alab, Syria",SY,SY09,36.2028,37.1586,-2541857,20200301,http://www.lawrentian.com/archives/1016449
5591,909349848,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,46,46,4,1,7.0,3,2,3,-7.12114843674222,1,Turkey,TU,TU,39.059012,34.911546,TU,1,Turkey,TU,TU,39.059012,34.911546,TU,1,Turkey,TU,TU,39.059012,34.911546,TU,20200301,http://www.lawrentian.com/archives/1016449
5592,909349849,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,12,12,1,1,-0.4,5,4,5,-6.875552011707129,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.houstonchronicle.com/news/world/article/Turkish-soldier-killed-in-northwest-Syria-15094540.php
5593,909349850,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,12,12,1,1,-0.4,2,2,2,-6.79334208328362,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Kastanies, Perifereia Kentrikis Makedonias, Greece",GR,GR59,41.0272,22.7669,-819284,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.houstonchronicle.com/news/world/article/Turkish-soldier-killed-in-northwest-Syria-15094540.php
5594,909349851,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,13,13,1,1,0.4,2,1,2,-5.24475524475525,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.middleeasteye.net/news/greek-police-fire-tear-gas-migrants-mass-turkish-border
5595,909349852,20200301,202003,2020,2020.1671,TUR,ANKARA,TUR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,43,43,4,1,2.8,2,1,2,-11.8421052631579,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,1,Syria,SY,SY,35.0,38.0,SY,1,Syria,SY,SY,35.0,38.0,SY,20200301,https://news.am/eng/news/563138.html
5596,909349853,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,80,80,8,2,5.0,3,1,3,-5.24475524475525,4,"Evros, Turkey (general), Turkey",TU,TU00,40.7836,26.0676,-823146,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,20200301,https://www.middleeasteye.net/news/greek-police-fire-tear-gas-migrants-mass-turkish-border
5597,909349854,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,80,80,8,2,5.0,2,1,2,-5.24475524475525,4,"Evros, Turkey (general), Turkey",TU,TU00,40.7836,26.0676,-823146,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Evros, Turkey (general), Turkey",TU,TU00,40.7836,26.0676,-823146,20200301,https://www.middleeasteye.net/news/greek-police-fire-tear-gas-migrants-mass-turkish-border
5598,909349855,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,80,80,8,2,5.0,1,1,1,-5.24475524475525,4,"Evros, Turkey (general), Turkey",TU,TU00,40.7836,26.0676,-823146,4,"Evros, Turkey (general), Turkey",TU,TU00,40.7836,26.0676,-823146,4,"Evros, Turkey (general), Turkey",TU,TU00,40.7836,26.0676,-823146,20200301,https://www.middleeasteye.net/news/greek-police-fire-tear-gas-migrants-mass-turkish-border
5599,909349856,20200301,202003,2020,2020.1671,TUR,TURKISH,TUR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,192,192,19,4,-9.5,25,4,25,-6.875552011707129,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,20200301,https://www.houstonchronicle.com/news/world/article/Turkish-soldier-killed-in-northwest-Syria-15094540.php
5600,909349857,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,192,192,19,4,-9.5,10,4,10,-6.875552011707129,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.houstonchronicle.com/news/world/article/Turkish-soldier-killed-in-northwest-Syria-15094540.php
5601,909349858,20200301,202003,2020,2020.1671,TUR,TURKISH,TUR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,192,192,19,4,-9.5,5,4,5,-6.875552011707129,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.houstonchronicle.com/news/world/article/Turkish-soldier-killed-in-northwest-Syria-15094540.php
5602,909349859,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYRREF,SYRIA,SYR,,,,,REF,,,1,43,43,4,1,2.8,7,5,7,-7.11202543031669,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.houstonchronicle.com/news/world/article/Turkish-soldier-killed-in-northwest-Syria-15094540.php
5603,909349860,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYRREF,SYRIA,SYR,,,,,REF,,,0,80,80,8,2,5.0,1,1,1,-5.24475524475525,4,"Evros, Turkey (general), Turkey",TU,TU00,40.7836,26.0676,-823146,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,20200301,https://www.middleeasteye.net/news/greek-police-fire-tear-gas-migrants-mass-turkish-border
5604,909349861,20200301,202003,2020,2020.1671,TUR,TURKEY,TUR,,,,,,,,SYRREF,SYRIA,SYR,,,,,REF,,,0,80,80,8,2,5.0,1,1,1,-5.24475524475525,4,"Evros, Turkey (general), Turkey",TU,TU00,40.7836,26.0676,-823146,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Evros, Turkey (general), Turkey",TU,TU00,40.7836,26.0676,-823146,20200301,https://www.middleeasteye.net/news/greek-police-fire-tear-gas-migrants-mass-turkish-border
5605,909349862,20200301,202003,2020,2020.1671,TURBUS,TURKISH,TUR,,,,,BUS,,,ISR,ISRAEL,ISR,,,,,,,,0,42,42,4,1,1.9,6,1,6,-1.9559902200488999,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Afula, Ha?afon, Israel",IS,IS03,32.6095,35.2895,-779154,4,"Afula, Ha?afon, Israel",IS,IS03,32.6095,35.2895,-779154,20200301,https://hamodia.com/2020/02/29/health-ministry-seven-israelis-tested-positive-coronavirus/
5606,909349863,20200301,202003,2020,2020.1671,TURGOV,TURKISH,TUR,,,,,GOV,,,TUR,TURKEY,TUR,,,,,,,,1,192,192,19,4,-9.5,9,3,9,-5.83100704488412,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.middleeasteye.net/news/greek-police-fire-tear-gas-migrants-mass-turkish-border
5607,909349864,20200301,202003,2020,2020.1671,TURGOVMIL,TURKEY,TUR,,,,,GOV,MIL,,SYR,SYRIAN,SYR,,,,,,,,0,190,190,19,4,-10.0,5,4,5,-6.875552011707129,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.houstonchronicle.com/news/world/article/Turkish-soldier-killed-in-northwest-Syria-15094540.php
5608,909349865,20200301,202003,2020,2020.1671,TURGOVMIL,TURKEY,TUR,,,,,GOV,MIL,,SYR,SYRIAN,SYR,,,,,,,,0,190,190,19,4,-10.0,5,4,5,-6.875552011707129,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Idlib, Idlib, Syria",SY,SY12,35.9306,36.6339,-2542538,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.houstonchronicle.com/news/world/article/Turkish-soldier-killed-in-northwest-Syria-15094540.php
5609,909349866,20200301,202003,2020,2020.1671,UAF,MILITANT,,,,,,UAF,,,,,,,,,,,,,0,46,46,4,1,7.0,24,2,24,-2.7210884353741496,4,"Lashkar Gah, Helmand, Afghanistan",AF,AF10,31.5938,64.3716,-3382714,0,,,,,,,4,"Lashkar Gah, Helmand, Afghanistan",AF,AF10,31.5938,64.3716,-3382714,20200301,https://www.bbc.co.uk/news/world-asia-51691947
5610,909349867,20200301,202003,2020,2020.1671,UAF,TERRORIST,,,,,,UAF,,,AFG,AFGHANISTAN,AFG,,,,,,,,1,193,193,19,4,-10.0,19,2,14,0.9664948453608249,1,Afghanistan,AF,AF,33.0,66.0,AF,1,Afghanistan,AF,AF,33.0,66.0,AF,1,Afghanistan,AF,AF,33.0,66.0,AF,20200301,https://nypost.com/2020/02/29/brooklyn-afghanistan-veteran-calls-us-taliban-deal-a-positive-maneuver/
5611,909349868,20200301,202003,2020,2020.1671,UAF,MILITANT,,,,,,UAF,,,BHRCOP,BAHRAIN,BHR,,,,,COP,,,0,190,190,19,4,-10.0,20,2,20,-7.205147583658731,1,Bahrain,BA,BA,26.0,50.5,BA,1,Bahrain,BA,BA,26.0,50.5,BA,1,Bahrain,BA,BA,26.0,50.5,BA,20200301,https://www.houstonchronicle.com/news/crime/article/Bahrain-threatens-untested-from-Iran-with-arrest-15094346.php
5612,909349869,20200301,202003,2020,2020.1671,UAF,MILITANT,,,,,,UAF,,,IRN,IRAN,IRN,,,,,,,,0,112,112,11,3,-2.0,6,1,6,-6.9593147751606,1,Bahrain,BA,BA,26.0,50.5,BA,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,27.1865,56.2808,-3055107,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,27.1865,56.2808,-3055107,20200301,https://www.houstonchronicle.com/news/crime/article/Bahrain-threatens-untested-from-Iran-with-arrest-15094346.php
5613,909349870,20200301,202003,2020,2020.1671,UAF,MILITANT,,,,,,UAF,,,IRN,IRAN,IRN,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-6.9593147751606,1,Bahrain,BA,BA,26.0,50.5,BA,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,27.1865,56.2808,-3055107,1,Bahrain,BA,BA,26.0,50.5,BA,20200301,https://www.houstonchronicle.com/news/crime/article/Bahrain-threatens-untested-from-Iran-with-arrest-15094346.php
5614,909349871,20200301,202003,2020,2020.1671,UAF,MILITANT,,,,,,UAF,,,IRN,IRAN,IRN,,,,,,,,0,112,112,11,3,-2.0,4,2,4,-7.205147583658731,1,Bahrain,BA,BA,26.0,50.5,BA,1,Bahrain,BA,BA,26.0,50.5,BA,1,Bahrain,BA,BA,26.0,50.5,BA,20200301,https://www.houstonchronicle.com/news/crime/article/Bahrain-threatens-untested-from-Iran-with-arrest-15094346.php
5615,909349872,20200301,202003,2020,2020.1671,UAF,TERRORIST,,,,,,UAF,,,MIL,ARMY,,,,,,MIL,,,1,193,193,19,4,-10.0,6,1,6,2.06185567010309,1,Afghanistan,AF,AF,33.0,66.0,AF,1,Afghanistan,AF,AF,33.0,66.0,AF,1,Afghanistan,AF,AF,33.0,66.0,AF,20200301,https://nypost.com/2020/02/29/brooklyn-afghanistan-veteran-calls-us-taliban-deal-a-positive-maneuver/
5616,909349873,20200301,202003,2020,2020.1671,UAF,TERRORIST,,,,,,UAF,,,TUR,TURKEY,TUR,,,,,,,,1,190,190,19,4,-10.0,13,2,13,-4.65678104702419,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20200301,https://www.unian.info/world/10896143-russia-should-stay-out-of-turkey-s-fight-against-assad-regime-erdogan-tells-putin-media.html
5617,909349874,20200301,202003,2020,2020.1671,UAF,MILITANT,,,,,,UAF,,,USAGOV,US OFFICIAL,USA,,,,,GOV,,,0,36,36,3,1,4.0,10,2,10,-2.72491215777596,4,"Kabul, Kabol, Afghanistan",AF,AF13,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,34.5167,69.1833,-3378435,20200301,https://www.express.co.uk/news/world/1249243/Afghanistan-war-United-States-Taliban
5618,909349875,20200301,202003,2020,2020.1671,UAF,MILITANT,,,,,,UAF,,,USAGOV,US OFFICIAL,USA,,,,,GOV,,,0,36,36,3,1,4.0,2,1,2,-2.64608599779492,4,"Kabul, Kabol, Afghanistan",AF,AF13,34.5167,69.1833,-3378435,1,Qatar,QA,QA,25.5,51.25,QA,1,Qatar,QA,QA,25.5,51.25,QA,20200301,https://www.express.co.uk/news/world/1249243/Afghanistan-war-United-States-Taliban
5619,909349876,20200301,202003,2020,2020.1671,UAF,MILITANT,,,,,,UAF,,,USAGOV,US OFFICIAL,USA,,,,,GOV,,,0,36,36,3,1,4.0,6,1,6,-2.64608599779492,1,Qatar,QA,QA,25.5,51.25,QA,1,Qatar,QA,QA,25.5,51.25,QA,1,Qatar,QA,QA,25.5,51.25,QA,20200301,https://www.express.co.uk/news/world/1249243/Afghanistan-war-United-States-Taliban
5620,909349877,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,13,3,13,-0.0737464667985296,3,"Charleston, South Carolina, United States",US,USSC,32.7766,-79.9309,1221516,0,,,,,,,3,"Charleston, South Carolina, United States",US,USSC,32.7766,-79.9309,1221516,20200301,https://www.postandcourier.com/opinion/editorials/editorial-replant-trees-along-s-c-highway-and-don-t/article_dcb573d8-570b-11ea-a5f3-e7d4ce5b6534.html
5621,909349878,20200301,202003,2020,2020.1671,USA,SOUTH CAROLINA,USA,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,2,1,2,1.2148337595908,3,"University Of South Carolina, South Carolina, United States",US,USSC,33.5546,-81.7254,1227317,0,,,,,,,3,"University Of South Carolina, South Carolina, United States",US,USSC,33.5546,-81.7254,1227317,20200301,https://www.dailymail.co.uk/news/article-8058299/Joe-Biden-FINALLY-wins-state-South-Carolina-called-former-veep-minute-polls-close.html
5622,909349879,20200301,202003,2020,2020.1671,USA,TENNESSEE,USA,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,1,1,1,-5.0,3,"Sullivan County, Tennessee, United States",US,USTN,36.5168,-82.5332,1639793,0,,,,,,,3,"Sullivan County, Tennessee, United States",US,USTN,36.5168,-82.5332,1639793,20200301,https://www.today.com/news/tennessee-mom-grandmother-missing-15-month-old-both-arrested-same-t174726?cid=public-rss_20200301
5623,909349880,20200301,202003,2020,2020.1671,USA,WASHINGTON,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,64,7,64,-1.53334672147683,3,"Costa Mesa, California, United States",US,USCA,33.6411,-117.919,1652692,0,,,,,,,3,"Costa Mesa, California, United States",US,USCA,33.6411,-117.919,1652692,20200301,https://ksyl.com/world/8d41cf479250e79a1964a0b2936bc268
5624,909349881,20200301,202003,2020,2020.1671,USA,IDAHO,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,6,1,6,1.70454545454545,3,"Boise, Idaho, United States",US,USID,43.6135,-116.20299999999999,400590,0,,,,,,,3,"Boise, Idaho, United States",US,USID,43.6135,-116.20299999999999,400590,20200301,https://www.ktvb.com/article/weather/march-will-come-in-like-a-lion-with-a-chilly-wind-sunday/277-314988364
5625,909349882,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,4,1,4,1.5169194865811002,3,"Monon, Indiana, United States",US,USIN,40.8678,-86.8789,439333,0,,,,,,,3,"Monon, Indiana, United States",US,USIN,40.8678,-86.8789,439333,20200301,http://www.newsbug.info/monticello_herald_journal/news/local/white-county-experiencing-growth-in-spite-of-indiana-beach-closure/article_191f322d-4d5a-5895-97a0-124221262bc5.html
5626,909349883,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,2,1,2,1.5169194865811002,3,"Monon, Indiana, United States",US,USIN,40.8678,-86.8789,439333,0,,,,,,,3,"Monticello, Indiana, United States",US,USIN,40.7453,-86.7647,439369,20200301,http://www.newsbug.info/monticello_herald_journal/news/local/white-county-experiencing-growth-in-spite-of-indiana-beach-closure/article_191f322d-4d5a-5895-97a0-124221262bc5.html
5627,909349884,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,2,1,2,0.55172413793103,3,"Boston, Massachusetts, United States",US,USMA,42.3584,-71.0598,617565,0,,,,,,,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20200301,https://www.marketwatch.com/story/biden-wins-south-carolina-in-first-primary-victory-of-2020-2020-02-29
5628,909349885,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,2,1,2,0.55172413793103,3,"Boston, Massachusetts, United States",US,USMA,42.3584,-71.0598,617565,0,,,,,,,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,20200301,https://www.marketwatch.com/story/biden-wins-south-carolina-in-first-primary-victory-of-2020-2020-02-29
5629,909349886,20200301,202003,2020,2020.1671,USA,IDAHO,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,2,1,2,1.70454545454545,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,0,,,,,,,3,"Boise, Idaho, United States",US,USID,43.6135,-116.20299999999999,400590,20200301,https://www.ktvb.com/article/weather/march-will-come-in-like-a-lion-with-a-chilly-wind-sunday/277-314988364
5630,909349887,20200301,202003,2020,2020.1671,USA,IDAHO,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,34,10,32,-3.0058395378749,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,0,,,,,,,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,20200301,https://www.ktvb.com/article/weather/march-will-come-in-like-a-lion-with-a-chilly-wind-sunday/277-314988364
5631,909349888,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,153,26,153,0.9663763879683059,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,0,,,,,,,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20200301,https://www.keyc.com/2020/02/29/locals-gather-discuss-farm-crisis-concerns/
5632,909349889,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,33,9,33,-1.21100278352253,2,"Nevada, United States",US,USNV,38.4199,-117.12200000000001,NV,0,,,,,,,2,"Nevada, United States",US,USNV,38.4199,-117.12200000000001,NV,20200301,http://www.startribune.com/the-case-for-bernie-sanders-now-here-s-your-straight-talk-express/568304012/
5633,909349890,20200301,202003,2020,2020.1671,USA,SOUTH CAROLINA,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,2,1,2,0.55172413793103,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,20200301,https://www.marketwatch.com/story/biden-wins-south-carolina-in-first-primary-victory-of-2020-2020-02-29
5634,909349891,20200301,202003,2020,2020.1671,USA,SOUTH CAROLINA,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,44,5,44,1.2604388068502501,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,0,,,,,,,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,20200301,https://www.marketwatch.com/story/biden-wins-south-carolina-in-first-primary-victory-of-2020-2020-02-29
5635,909349892,20200301,202003,2020,2020.1671,USA,TENNESSEE,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,745,23,738,-2.54166784058378,2,"Tennessee, United States",US,USTN,35.7449,-86.7489,TN,0,,,,,,,2,"Tennessee, United States",US,USTN,35.7449,-86.7489,TN,20200301,https://www.today.com/news/tennessee-mom-grandmother-missing-15-month-old-both-arrested-same-t174726?cid=public-rss_20200301
5636,909349893,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,2,1,2,-5.0,2,"Tennessee, United States",US,USTN,35.7449,-86.7489,TN,0,,,,,,,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20200301,https://www.today.com/news/tennessee-mom-grandmother-missing-15-month-old-both-arrested-same-t174726?cid=public-rss_20200301
5637,909349894,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,31,8,31,-2.3789886172717796,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,0,,,,,,,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,20200301,https://www.sltrib.com/news/politics/2020/02/24/poll-most-utahns-would/
5638,909349895,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,1,1,1,1.09689213893967,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,0,,,,,,,3,"First Baptist Church, Nevada, United States",US,USNV,36.1522,-115.2,2472892,20200301,https://www.aikenstandard.com/news/first-in-the-south-how-some-aiken-county-residents-voted/article_9fc541aa-5af9-11ea-8db7-bf0c9211e6a9.html
5639,909349896,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,11,11,1,1,-0.1,4,1,4,-5.0,2,"Tennessee, United States",US,USTN,35.7449,-86.7489,TN,0,,,,,,,2,"Tennessee, United States",US,USTN,35.7449,-86.7489,TN,20200301,https://www.today.com/news/tennessee-mom-grandmother-missing-15-month-old-both-arrested-same-t174726?cid=public-rss_20200301
5640,909349897,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,12,12,1,1,-0.4,24,6,24,0.09391235994701,3,"Bismarck, North Dakota, United States",US,USND,46.8083,-100.78399999999999,1035849,0,,,,,,,3,"Bismarck, North Dakota, United States",US,USND,46.8083,-100.78399999999999,1035849,20200301,https://www.sfchronicle.com/news/education/article/More-rural-North-Dakota-schools-opting-for-4-day-15079881.php
5641,909349898,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,12,12,1,1,-0.4,4,1,4,1.09689213893967,3,"Aiken High School, South Carolina, United States",US,USSC,33.5779,-81.7129,1236205,0,,,,,,,2,"Vermont, United States",US,USVT,44.0407,-72.7093,VT,20200301,https://www.aikenstandard.com/news/first-in-the-south-how-some-aiken-county-residents-voted/article_9fc541aa-5af9-11ea-8db7-bf0c9211e6a9.html
5642,909349899,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,12,12,1,1,-0.4,32,6,30,-1.9395595366395602,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,0,,,,,,,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20200301,https://www.latimes.com/politics/story/2020-02-29/polls-close-in-south-carolina-as-biden-hopes-for-a-jumpstart
5643,909349900,20200301,202003,2020,2020.1671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,13,13,1,1,0.4,1,1,1,-1.1378002528445,3,"Forest Hills Elementary School, Oregon, United States",US,USOR,45.4261,-122.677,1120880,0,,,,,,,3,"Forest Hills Elementary School, Oregon, United States",US,USOR,45.4261,-122.677,1120880,20200301,https://www.ktvb.com/article/news/health/coronavirus/employee-presumed-to-have-coronavirus-was-last-at-lake-oswego-elementary-school-on-feb-19/277-62533609-a067-4ac1-823b-b75fe11898fa
